"ï..LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag.Codes"
"DEU","TAXREV","TOT","PC_GDP","A",1980,36.429,NA
"DEU","TAXREV","TOT","PC_GDP","A",1981,35.858,NA
"DEU","TAXREV","TOT","PC_GDP","A",1982,35.541,NA
"DEU","TAXREV","TOT","PC_GDP","A",1983,35.565,NA
"DEU","TAXREV","TOT","PC_GDP","A",1984,35.713,NA
"DEU","TAXREV","TOT","PC_GDP","A",1985,36.084,NA
"DEU","TAXREV","TOT","PC_GDP","A",1986,35.827,NA
"DEU","TAXREV","TOT","PC_GDP","A",1987,36.288,NA
"DEU","TAXREV","TOT","PC_GDP","A",1988,35.95,NA
"DEU","TAXREV","TOT","PC_GDP","A",1989,36.229,NA
"DEU","TAXREV","TOT","PC_GDP","A",1990,34.803,NA
"DEU","TAXREV","TOT","PC_GDP","A",1991,35.006,NA
"DEU","TAXREV","TOT","PC_GDP","A",1992,35.9,NA
"DEU","TAXREV","TOT","PC_GDP","A",1993,35.828,NA
"DEU","TAXREV","TOT","PC_GDP","A",1994,36.171,NA
"DEU","TAXREV","TOT","PC_GDP","A",1995,36.23,NA
"DEU","TAXREV","TOT","PC_GDP","A",1996,35.574,NA
"DEU","TAXREV","TOT","PC_GDP","A",1997,35.243,NA
"DEU","TAXREV","TOT","PC_GDP","A",1998,35.472,NA
"DEU","TAXREV","TOT","PC_GDP","A",1999,36.159,NA
"DEU","TAXREV","TOT","PC_GDP","A",2000,36.242,NA
"DEU","TAXREV","TOT","PC_GDP","A",2001,35.009,NA
"DEU","TAXREV","TOT","PC_GDP","A",2002,34.384,NA
"DEU","TAXREV","TOT","PC_GDP","A",2003,34.611,NA
"DEU","TAXREV","TOT","PC_GDP","A",2004,33.86,NA
"DEU","TAXREV","TOT","PC_GDP","A",2005,33.87,NA
"DEU","TAXREV","TOT","PC_GDP","A",2006,34.489,NA
"DEU","TAXREV","TOT","PC_GDP","A",2007,34.889,NA
"DEU","TAXREV","TOT","PC_GDP","A",2008,35.406,NA
"DEU","TAXREV","TOT","PC_GDP","A",2009,36.078,NA
"DEU","TAXREV","TOT","PC_GDP","A",2010,35.007,NA
"DEU","TAXREV","TOT","PC_GDP","A",2011,35.701,NA
"DEU","TAXREV","TOT","PC_GDP","A",2012,36.39,NA
"DEU","TAXREV","TOT","PC_GDP","A",2013,36.769,NA
"DEU","TAXREV","TOT","PC_GDP","A",2014,36.703,NA
"DEU","TAXREV","TOT","PC_GDP","A",2015,36.992,NA
"DEU","TAXREV","TOT","PC_GDP","A",2016,37.431,NA
"DEU","TAXREV","TOT","PC_GDP","A",2017,37.544,NA
"GRC","TAXREV","TOT","PC_GDP","A",1965,17.133,NA
"GRC","TAXREV","TOT","PC_GDP","A",1966,18.363,NA
"GRC","TAXREV","TOT","PC_GDP","A",1967,19.249,NA
"GRC","TAXREV","TOT","PC_GDP","A",1968,19.937,NA
"GRC","TAXREV","TOT","PC_GDP","A",1969,19.689,NA
"GRC","TAXREV","TOT","PC_GDP","A",1970,19.219,NA
"GRC","TAXREV","TOT","PC_GDP","A",1971,19.038,NA
"GRC","TAXREV","TOT","PC_GDP","A",1972,18.924,NA
"GRC","TAXREV","TOT","PC_GDP","A",1973,17.406,NA
"GRC","TAXREV","TOT","PC_GDP","A",1974,18.254,NA
"GRC","TAXREV","TOT","PC_GDP","A",1975,18.705,NA
"GRC","TAXREV","TOT","PC_GDP","A",1976,20.325,NA
"GRC","TAXREV","TOT","PC_GDP","A",1977,20.622,NA
"GRC","TAXREV","TOT","PC_GDP","A",1978,20.579,NA
"GRC","TAXREV","TOT","PC_GDP","A",1979,21.331,NA
"GRC","TAXREV","TOT","PC_GDP","A",1980,20.75,NA
"GRC","TAXREV","TOT","PC_GDP","A",1981,20.908,NA
"GRC","TAXREV","TOT","PC_GDP","A",1982,23.598,NA
"GRC","TAXREV","TOT","PC_GDP","A",1983,23.996,NA
"GRC","TAXREV","TOT","PC_GDP","A",1984,24.548,NA
"GRC","TAXREV","TOT","PC_GDP","A",1985,24.557,NA
"GRC","TAXREV","TOT","PC_GDP","A",1986,25.779,NA
"GRC","TAXREV","TOT","PC_GDP","A",1987,26.236,NA
"GRC","TAXREV","TOT","PC_GDP","A",1988,23.672,NA
"GRC","TAXREV","TOT","PC_GDP","A",1989,22.943,NA
"GRC","TAXREV","TOT","PC_GDP","A",1990,25.191,NA
"GRC","TAXREV","TOT","PC_GDP","A",1991,25.292,NA
"GRC","TAXREV","TOT","PC_GDP","A",1992,26.123,NA
"GRC","TAXREV","TOT","PC_GDP","A",1993,26.57,NA
"GRC","TAXREV","TOT","PC_GDP","A",1994,26.834,NA
"GRC","TAXREV","TOT","PC_GDP","A",1995,27.89,NA
"GRC","TAXREV","TOT","PC_GDP","A",1996,34.347,NA
"GRC","TAXREV","TOT","PC_GDP","A",1997,28.797,NA
"GRC","TAXREV","TOT","PC_GDP","A",1998,30.692,NA
"GRC","TAXREV","TOT","PC_GDP","A",1999,31.402,NA
"GRC","TAXREV","TOT","PC_GDP","A",2000,33.358,NA
"GRC","TAXREV","TOT","PC_GDP","A",2001,31.984,NA
"GRC","TAXREV","TOT","PC_GDP","A",2002,32.242,NA
"GRC","TAXREV","TOT","PC_GDP","A",2003,30.914,NA
"GRC","TAXREV","TOT","PC_GDP","A",2004,29.917,NA
"GRC","TAXREV","TOT","PC_GDP","A",2005,31.212,NA
"GRC","TAXREV","TOT","PC_GDP","A",2006,30.326,NA
"GRC","TAXREV","TOT","PC_GDP","A",2007,31.185,NA
"GRC","TAXREV","TOT","PC_GDP","A",2008,30.976,NA
"GRC","TAXREV","TOT","PC_GDP","A",2009,30.63,NA
"GRC","TAXREV","TOT","PC_GDP","A",2010,32.023,NA
"GRC","TAXREV","TOT","PC_GDP","A",2011,33.641,NA
"GRC","TAXREV","TOT","PC_GDP","A",2012,35.501,NA
"GRC","TAXREV","TOT","PC_GDP","A",2013,35.455,NA
"GRC","TAXREV","TOT","PC_GDP","A",2014,35.745,NA
"GRC","TAXREV","TOT","PC_GDP","A",2015,36.584,NA
"GRC","TAXREV","TOT","PC_GDP","A",2016,38.842,NA
"GRC","TAXREV","TOT","PC_GDP","A",2017,39.386,NA
"HUN","TAXREV","TOT","PC_GDP","A",1991,44.628,NA
"HUN","TAXREV","TOT","PC_GDP","A",1992,44.36,NA
"HUN","TAXREV","TOT","PC_GDP","A",1993,45.204,NA
"HUN","TAXREV","TOT","PC_GDP","A",1994,42.742,NA
"HUN","TAXREV","TOT","PC_GDP","A",1995,40.776,NA
"HUN","TAXREV","TOT","PC_GDP","A",1996,39.42,NA
"HUN","TAXREV","TOT","PC_GDP","A",1997,37.748,NA
"HUN","TAXREV","TOT","PC_GDP","A",1998,37.449,NA
"HUN","TAXREV","TOT","PC_GDP","A",1999,38.202,NA
"HUN","TAXREV","TOT","PC_GDP","A",2000,38.506,NA
"HUN","TAXREV","TOT","PC_GDP","A",2001,37.604,NA
"HUN","TAXREV","TOT","PC_GDP","A",2002,37.361,NA
"HUN","TAXREV","TOT","PC_GDP","A",2003,37.248,NA
"HUN","TAXREV","TOT","PC_GDP","A",2004,37.016,NA
"HUN","TAXREV","TOT","PC_GDP","A",2005,36.535,NA
"HUN","TAXREV","TOT","PC_GDP","A",2006,36.532,NA
"HUN","TAXREV","TOT","PC_GDP","A",2007,39.386,NA
"HUN","TAXREV","TOT","PC_GDP","A",2008,39.451,NA
"HUN","TAXREV","TOT","PC_GDP","A",2009,38.946,NA
"HUN","TAXREV","TOT","PC_GDP","A",2010,37.266,NA
"HUN","TAXREV","TOT","PC_GDP","A",2011,36.25,NA
"HUN","TAXREV","TOT","PC_GDP","A",2012,38.359,NA
"HUN","TAXREV","TOT","PC_GDP","A",2013,37.95,NA
"HUN","TAXREV","TOT","PC_GDP","A",2014,37.985,NA
"HUN","TAXREV","TOT","PC_GDP","A",2015,38.709,NA
"HUN","TAXREV","TOT","PC_GDP","A",2016,39.208,NA
"HUN","TAXREV","TOT","PC_GDP","A",2017,37.71,NA
"ISL","TAXREV","TOT","PC_GDP","A",1965,26.116,NA
"ISL","TAXREV","TOT","PC_GDP","A",1970,27.365,NA
"ISL","TAXREV","TOT","PC_GDP","A",1975,29.956,NA
"ISL","TAXREV","TOT","PC_GDP","A",1980,29.601,NA
"ISL","TAXREV","TOT","PC_GDP","A",1981,30.736,NA
"ISL","TAXREV","TOT","PC_GDP","A",1982,31.018,NA
"ISL","TAXREV","TOT","PC_GDP","A",1983,28.347,NA
"ISL","TAXREV","TOT","PC_GDP","A",1984,29.586,NA
"ISL","TAXREV","TOT","PC_GDP","A",1985,28.17,NA
"ISL","TAXREV","TOT","PC_GDP","A",1986,28.379,NA
"ISL","TAXREV","TOT","PC_GDP","A",1987,28.713,NA
"ISL","TAXREV","TOT","PC_GDP","A",1988,31.286,NA
"ISL","TAXREV","TOT","PC_GDP","A",1989,31.398,NA
"ISL","TAXREV","TOT","PC_GDP","A",1990,30.943,NA
"ISL","TAXREV","TOT","PC_GDP","A",1991,31.302,NA
"ISL","TAXREV","TOT","PC_GDP","A",1992,32.142,NA
"ISL","TAXREV","TOT","PC_GDP","A",1993,31.06,NA
"ISL","TAXREV","TOT","PC_GDP","A",1994,30.6,NA
"ISL","TAXREV","TOT","PC_GDP","A",1995,31.187,NA
"ISL","TAXREV","TOT","PC_GDP","A",1996,32.3,NA
"ISL","TAXREV","TOT","PC_GDP","A",1997,31.675,NA
"ISL","TAXREV","TOT","PC_GDP","A",1998,33.824,NA
"ISL","TAXREV","TOT","PC_GDP","A",1999,36.18,NA
"ISL","TAXREV","TOT","PC_GDP","A",2000,36.271,NA
"ISL","TAXREV","TOT","PC_GDP","A",2001,34.474,NA
"ISL","TAXREV","TOT","PC_GDP","A",2002,34.173,NA
"ISL","TAXREV","TOT","PC_GDP","A",2003,35.617,NA
"ISL","TAXREV","TOT","PC_GDP","A",2004,36.598,NA
"ISL","TAXREV","TOT","PC_GDP","A",2005,39.698,NA
"ISL","TAXREV","TOT","PC_GDP","A",2006,40.52,NA
"ISL","TAXREV","TOT","PC_GDP","A",2007,38.938,NA
"ISL","TAXREV","TOT","PC_GDP","A",2008,35.002,NA
"ISL","TAXREV","TOT","PC_GDP","A",2009,31.71,NA
"ISL","TAXREV","TOT","PC_GDP","A",2010,33.205,NA
"ISL","TAXREV","TOT","PC_GDP","A",2011,34.299,NA
"ISL","TAXREV","TOT","PC_GDP","A",2012,35.043,NA
"ISL","TAXREV","TOT","PC_GDP","A",2013,35.592,NA
"ISL","TAXREV","TOT","PC_GDP","A",2014,38.319,NA
"ISL","TAXREV","TOT","PC_GDP","A",2015,36.331,NA
"ISL","TAXREV","TOT","PC_GDP","A",2016,51.595,NA
"ISL","TAXREV","TOT","PC_GDP","A",2017,37.687,NA
"IRL","TAXREV","TOT","PC_GDP","A",1965,24.512,NA
"IRL","TAXREV","TOT","PC_GDP","A",1966,26.477,NA
"IRL","TAXREV","TOT","PC_GDP","A",1967,27.009,NA
"IRL","TAXREV","TOT","PC_GDP","A",1968,27.427,NA
"IRL","TAXREV","TOT","PC_GDP","A",1969,28.075,NA
"IRL","TAXREV","TOT","PC_GDP","A",1970,27.57,NA
"IRL","TAXREV","TOT","PC_GDP","A",1971,28.57,NA
"IRL","TAXREV","TOT","PC_GDP","A",1972,27.377,NA
"IRL","TAXREV","TOT","PC_GDP","A",1973,27.543,NA
"IRL","TAXREV","TOT","PC_GDP","A",1974,27.956,NA
"IRL","TAXREV","TOT","PC_GDP","A",1975,27.863,NA
"IRL","TAXREV","TOT","PC_GDP","A",1976,30.887,NA
"IRL","TAXREV","TOT","PC_GDP","A",1977,29.417,NA
"IRL","TAXREV","TOT","PC_GDP","A",1978,27.859,NA
"IRL","TAXREV","TOT","PC_GDP","A",1979,27.522,NA
"IRL","TAXREV","TOT","PC_GDP","A",1980,30.075,NA
"IRL","TAXREV","TOT","PC_GDP","A",1981,31.123,NA
"IRL","TAXREV","TOT","PC_GDP","A",1982,32.479,NA
"IRL","TAXREV","TOT","PC_GDP","A",1983,33.863,NA
"IRL","TAXREV","TOT","PC_GDP","A",1984,34.619,NA
"IRL","TAXREV","TOT","PC_GDP","A",1985,33.58,NA
"IRL","TAXREV","TOT","PC_GDP","A",1986,34.315,NA
"IRL","TAXREV","TOT","PC_GDP","A",1987,34.488,NA
"IRL","TAXREV","TOT","PC_GDP","A",1988,35.646,NA
"IRL","TAXREV","TOT","PC_GDP","A",1989,32.476,NA
"IRL","TAXREV","TOT","PC_GDP","A",1990,32.351,NA
"IRL","TAXREV","TOT","PC_GDP","A",1991,32.92,NA
"IRL","TAXREV","TOT","PC_GDP","A",1992,33.257,NA
"IRL","TAXREV","TOT","PC_GDP","A",1993,33.257,NA
"IRL","TAXREV","TOT","PC_GDP","A",1994,34.325,NA
"IRL","TAXREV","TOT","PC_GDP","A",1995,31.733,NA
"IRL","TAXREV","TOT","PC_GDP","A",1996,32.268,NA
"IRL","TAXREV","TOT","PC_GDP","A",1997,31.369,NA
"IRL","TAXREV","TOT","PC_GDP","A",1998,30.837,NA
"IRL","TAXREV","TOT","PC_GDP","A",1999,30.888,NA
"IRL","TAXREV","TOT","PC_GDP","A",2000,30.76,NA
"IRL","TAXREV","TOT","PC_GDP","A",2001,28.605,NA
"IRL","TAXREV","TOT","PC_GDP","A",2002,27.282,NA
"IRL","TAXREV","TOT","PC_GDP","A",2003,27.864,NA
"IRL","TAXREV","TOT","PC_GDP","A",2004,28.942,NA
"IRL","TAXREV","TOT","PC_GDP","A",2005,29.399,NA
"IRL","TAXREV","TOT","PC_GDP","A",2006,30.831,NA
"IRL","TAXREV","TOT","PC_GDP","A",2007,30.386,NA
"IRL","TAXREV","TOT","PC_GDP","A",2008,28.458,NA
"IRL","TAXREV","TOT","PC_GDP","A",2009,27.324,NA
"IRL","TAXREV","TOT","PC_GDP","A",2010,27.01,NA
"IRL","TAXREV","TOT","PC_GDP","A",2011,27.393,NA
"IRL","TAXREV","TOT","PC_GDP","A",2012,27.55,NA
"IRL","TAXREV","TOT","PC_GDP","A",2013,28.222,NA
"IRL","TAXREV","TOT","PC_GDP","A",2014,28.413,NA
"IRL","TAXREV","TOT","PC_GDP","A",2015,23.106,NA
"IRL","TAXREV","TOT","PC_GDP","A",2016,23.328,NA
"IRL","TAXREV","TOT","PC_GDP","A",2017,22.837,NA
"ITA","TAXREV","TOT","PC_GDP","A",1965,24.662,NA
"ITA","TAXREV","TOT","PC_GDP","A",1966,24.453,NA
"ITA","TAXREV","TOT","PC_GDP","A",1967,25.349,NA
"ITA","TAXREV","TOT","PC_GDP","A",1968,26.095,NA
"ITA","TAXREV","TOT","PC_GDP","A",1969,25.502,NA
"ITA","TAXREV","TOT","PC_GDP","A",1970,24.844,NA
"ITA","TAXREV","TOT","PC_GDP","A",1971,25.468,NA
"ITA","TAXREV","TOT","PC_GDP","A",1972,25.381,NA
"ITA","TAXREV","TOT","PC_GDP","A",1973,23.128,NA
"ITA","TAXREV","TOT","PC_GDP","A",1974,24.237,NA
"ITA","TAXREV","TOT","PC_GDP","A",1975,24.522,NA
"ITA","TAXREV","TOT","PC_GDP","A",1976,25.433,NA
"ITA","TAXREV","TOT","PC_GDP","A",1977,25.919,NA
"ITA","TAXREV","TOT","PC_GDP","A",1978,26.073,NA
"ITA","TAXREV","TOT","PC_GDP","A",1979,25.272,NA
"ITA","TAXREV","TOT","PC_GDP","A",1980,28.718,NA
"ITA","TAXREV","TOT","PC_GDP","A",1981,29.842,NA
"ITA","TAXREV","TOT","PC_GDP","A",1982,31.933,NA
"ITA","TAXREV","TOT","PC_GDP","A",1983,33.827,NA
"ITA","TAXREV","TOT","PC_GDP","A",1984,32.999,NA
"ITA","TAXREV","TOT","PC_GDP","A",1985,32.516,NA
"ITA","TAXREV","TOT","PC_GDP","A",1986,34.018,NA
"ITA","TAXREV","TOT","PC_GDP","A",1987,34.109,NA
"ITA","TAXREV","TOT","PC_GDP","A",1988,34.649,NA
"ITA","TAXREV","TOT","PC_GDP","A",1989,35.583,NA
"ITA","TAXREV","TOT","PC_GDP","A",1990,36.391,NA
"ITA","TAXREV","TOT","PC_GDP","A",1991,36.787,NA
"ITA","TAXREV","TOT","PC_GDP","A",1992,39.05,NA
"ITA","TAXREV","TOT","PC_GDP","A",1993,40.639,NA
"ITA","TAXREV","TOT","PC_GDP","A",1994,38.709,NA
"ITA","TAXREV","TOT","PC_GDP","A",1995,38.583,NA
"ITA","TAXREV","TOT","PC_GDP","A",1996,40.261,NA
"ITA","TAXREV","TOT","PC_GDP","A",1997,41.668,NA
"ITA","TAXREV","TOT","PC_GDP","A",1998,40.038,NA
"ITA","TAXREV","TOT","PC_GDP","A",1999,40.906,NA
"ITA","TAXREV","TOT","PC_GDP","A",2000,40.596,NA
"ITA","TAXREV","TOT","PC_GDP","A",2001,40.297,NA
"ITA","TAXREV","TOT","PC_GDP","A",2002,39.751,NA
"ITA","TAXREV","TOT","PC_GDP","A",2003,40.068,NA
"ITA","TAXREV","TOT","PC_GDP","A",2004,39.332,NA
"ITA","TAXREV","TOT","PC_GDP","A",2005,39.149,NA
"ITA","TAXREV","TOT","PC_GDP","A",2006,40.574,NA
"ITA","TAXREV","TOT","PC_GDP","A",2007,41.7,NA
"ITA","TAXREV","TOT","PC_GDP","A",2008,41.723,NA
"ITA","TAXREV","TOT","PC_GDP","A",2009,42.071,NA
"ITA","TAXREV","TOT","PC_GDP","A",2010,41.859,NA
"ITA","TAXREV","TOT","PC_GDP","A",2011,41.906,NA
"ITA","TAXREV","TOT","PC_GDP","A",2012,43.896,NA
"ITA","TAXREV","TOT","PC_GDP","A",2013,44.05,NA
"ITA","TAXREV","TOT","PC_GDP","A",2014,43.474,NA
"ITA","TAXREV","TOT","PC_GDP","A",2015,43.112,NA
"ITA","TAXREV","TOT","PC_GDP","A",2016,42.609,NA
"ITA","TAXREV","TOT","PC_GDP","A",2017,42.385,NA
"JPN","TAXREV","TOT","PC_GDP","A",1965,17.584,NA
"JPN","TAXREV","TOT","PC_GDP","A",1966,17.042,NA
"JPN","TAXREV","TOT","PC_GDP","A",1967,17.514,NA
"JPN","TAXREV","TOT","PC_GDP","A",1968,17.748,NA
"JPN","TAXREV","TOT","PC_GDP","A",1969,18.068,NA
"JPN","TAXREV","TOT","PC_GDP","A",1970,18.954,NA
"JPN","TAXREV","TOT","PC_GDP","A",1971,19.239,NA
"JPN","TAXREV","TOT","PC_GDP","A",1972,19.874,NA
"JPN","TAXREV","TOT","PC_GDP","A",1973,21.55,NA
"JPN","TAXREV","TOT","PC_GDP","A",1974,22.094,NA
"JPN","TAXREV","TOT","PC_GDP","A",1975,20.148,NA
"JPN","TAXREV","TOT","PC_GDP","A",1976,20.957,NA
"JPN","TAXREV","TOT","PC_GDP","A",1977,21.498,NA
"JPN","TAXREV","TOT","PC_GDP","A",1978,23.115,NA
"JPN","TAXREV","TOT","PC_GDP","A",1979,23.527,NA
"JPN","TAXREV","TOT","PC_GDP","A",1980,24.477,NA
"JPN","TAXREV","TOT","PC_GDP","A",1981,25.114,NA
"JPN","TAXREV","TOT","PC_GDP","A",1982,25.586,NA
"JPN","TAXREV","TOT","PC_GDP","A",1983,26.014,NA
"JPN","TAXREV","TOT","PC_GDP","A",1984,26.165,NA
"JPN","TAXREV","TOT","PC_GDP","A",1985,26.4,NA
"JPN","TAXREV","TOT","PC_GDP","A",1986,27.36,NA
"JPN","TAXREV","TOT","PC_GDP","A",1987,28.226,NA
"JPN","TAXREV","TOT","PC_GDP","A",1988,28.684,NA
"JPN","TAXREV","TOT","PC_GDP","A",1989,28.959,NA
"JPN","TAXREV","TOT","PC_GDP","A",1990,28.204,NA
"JPN","TAXREV","TOT","PC_GDP","A",1991,27.863,NA
"JPN","TAXREV","TOT","PC_GDP","A",1992,26.338,NA
"JPN","TAXREV","TOT","PC_GDP","A",1993,26.323,NA
"JPN","TAXREV","TOT","PC_GDP","A",1994,25.465,NA
"JPN","TAXREV","TOT","PC_GDP","A",1995,25.839,NA
"JPN","TAXREV","TOT","PC_GDP","A",1996,25.817,NA
"JPN","TAXREV","TOT","PC_GDP","A",1997,26.178,NA
"JPN","TAXREV","TOT","PC_GDP","A",1998,25.669,NA
"JPN","TAXREV","TOT","PC_GDP","A",1999,25.197,NA
"JPN","TAXREV","TOT","PC_GDP","A",2000,25.777,NA
"JPN","TAXREV","TOT","PC_GDP","A",2001,25.944,NA
"JPN","TAXREV","TOT","PC_GDP","A",2002,24.918,NA
"JPN","TAXREV","TOT","PC_GDP","A",2003,24.522,NA
"JPN","TAXREV","TOT","PC_GDP","A",2004,25.161,NA
"JPN","TAXREV","TOT","PC_GDP","A",2005,26.24,NA
"JPN","TAXREV","TOT","PC_GDP","A",2006,27.029,NA
"JPN","TAXREV","TOT","PC_GDP","A",2007,27.542,NA
"JPN","TAXREV","TOT","PC_GDP","A",2008,27.405,NA
"JPN","TAXREV","TOT","PC_GDP","A",2009,25.963,NA
"JPN","TAXREV","TOT","PC_GDP","A",2010,26.535,NA
"JPN","TAXREV","TOT","PC_GDP","A",2011,27.463,NA
"JPN","TAXREV","TOT","PC_GDP","A",2012,28.231,NA
"JPN","TAXREV","TOT","PC_GDP","A",2013,28.863,NA
"JPN","TAXREV","TOT","PC_GDP","A",2014,30.26,NA
"JPN","TAXREV","TOT","PC_GDP","A",2015,30.63,NA
"JPN","TAXREV","TOT","PC_GDP","A",2016,30.584,NA
"KOR","TAXREV","TOT","PC_GDP","A",1972,12.412,NA
"KOR","TAXREV","TOT","PC_GDP","A",1973,11.979,NA
"KOR","TAXREV","TOT","PC_GDP","A",1974,13.095,NA
"KOR","TAXREV","TOT","PC_GDP","A",1975,14.896,NA
"KOR","TAXREV","TOT","PC_GDP","A",1976,16.216,NA
"KOR","TAXREV","TOT","PC_GDP","A",1977,16.163,NA
"KOR","TAXREV","TOT","PC_GDP","A",1978,16.566,NA
"KOR","TAXREV","TOT","PC_GDP","A",1979,16.875,NA
"KOR","TAXREV","TOT","PC_GDP","A",1980,16.941,NA
"KOR","TAXREV","TOT","PC_GDP","A",1981,16.781,NA
"KOR","TAXREV","TOT","PC_GDP","A",1982,16.968,NA
"KOR","TAXREV","TOT","PC_GDP","A",1983,17.188,NA
"KOR","TAXREV","TOT","PC_GDP","A",1984,16.166,NA
"KOR","TAXREV","TOT","PC_GDP","A",1985,15.779,NA
"KOR","TAXREV","TOT","PC_GDP","A",1986,15.402,NA
"KOR","TAXREV","TOT","PC_GDP","A",1987,15.668,NA
"KOR","TAXREV","TOT","PC_GDP","A",1988,15.569,NA
"KOR","TAXREV","TOT","PC_GDP","A",1989,16.332,NA
"KOR","TAXREV","TOT","PC_GDP","A",1990,18.846,NA
"KOR","TAXREV","TOT","PC_GDP","A",1991,18.54,NA
"KOR","TAXREV","TOT","PC_GDP","A",1992,18.446,NA
"KOR","TAXREV","TOT","PC_GDP","A",1993,18.771,NA
"KOR","TAXREV","TOT","PC_GDP","A",1994,18.896,NA
"KOR","TAXREV","TOT","PC_GDP","A",1995,19.118,NA
"KOR","TAXREV","TOT","PC_GDP","A",1996,19.75,NA
"KOR","TAXREV","TOT","PC_GDP","A",1997,19.405,NA
"KOR","TAXREV","TOT","PC_GDP","A",1998,19.415,NA
"KOR","TAXREV","TOT","PC_GDP","A",1999,19.72,NA
"KOR","TAXREV","TOT","PC_GDP","A",2000,21.458,NA
"KOR","TAXREV","TOT","PC_GDP","A",2001,21.782,NA
"KOR","TAXREV","TOT","PC_GDP","A",2002,21.95,NA
"KOR","TAXREV","TOT","PC_GDP","A",2003,22.708,NA
"KOR","TAXREV","TOT","PC_GDP","A",2004,21.961,NA
"KOR","TAXREV","TOT","PC_GDP","A",2005,22.542,NA
"KOR","TAXREV","TOT","PC_GDP","A",2006,23.559,NA
"KOR","TAXREV","TOT","PC_GDP","A",2007,24.785,NA
"KOR","TAXREV","TOT","PC_GDP","A",2008,24.645,NA
"KOR","TAXREV","TOT","PC_GDP","A",2009,23.76,NA
"KOR","TAXREV","TOT","PC_GDP","A",2010,23.391,NA
"KOR","TAXREV","TOT","PC_GDP","A",2011,24.155,NA
"KOR","TAXREV","TOT","PC_GDP","A",2012,24.78,NA
"KOR","TAXREV","TOT","PC_GDP","A",2013,24.298,NA
"KOR","TAXREV","TOT","PC_GDP","A",2014,24.59,NA
"KOR","TAXREV","TOT","PC_GDP","A",2015,25.162,NA
"KOR","TAXREV","TOT","PC_GDP","A",2016,26.237,NA
"KOR","TAXREV","TOT","PC_GDP","A",2017,26.9,NA
"LUX","TAXREV","TOT","PC_GDP","A",1965,26.35,NA
"LUX","TAXREV","TOT","PC_GDP","A",1966,26.096,NA
"LUX","TAXREV","TOT","PC_GDP","A",1967,26.743,NA
"LUX","TAXREV","TOT","PC_GDP","A",1968,25.854,NA
"LUX","TAXREV","TOT","PC_GDP","A",1969,26.012,NA
"LUX","TAXREV","TOT","PC_GDP","A",1970,22.482,NA
"LUX","TAXREV","TOT","PC_GDP","A",1971,24.592,NA
"LUX","TAXREV","TOT","PC_GDP","A",1972,25.097,NA
"LUX","TAXREV","TOT","PC_GDP","A",1973,25.449,NA
"LUX","TAXREV","TOT","PC_GDP","A",1974,26.299,NA
"LUX","TAXREV","TOT","PC_GDP","A",1975,31.373,NA
"LUX","TAXREV","TOT","PC_GDP","A",1976,31.549,NA
"LUX","TAXREV","TOT","PC_GDP","A",1977,34.95,NA
"LUX","TAXREV","TOT","PC_GDP","A",1978,35.586,NA
"LUX","TAXREV","TOT","PC_GDP","A",1979,33.327,NA
"LUX","TAXREV","TOT","PC_GDP","A",1980,34.156,NA
"LUX","TAXREV","TOT","PC_GDP","A",1981,35.081,NA
"LUX","TAXREV","TOT","PC_GDP","A",1982,36.248,NA
"LUX","TAXREV","TOT","PC_GDP","A",1983,38.219,NA
"LUX","TAXREV","TOT","PC_GDP","A",1984,36.774,NA
"LUX","TAXREV","TOT","PC_GDP","A",1985,37.792,NA
"LUX","TAXREV","TOT","PC_GDP","A",1986,35.836,NA
"LUX","TAXREV","TOT","PC_GDP","A",1987,36.034,NA
"LUX","TAXREV","TOT","PC_GDP","A",1988,34.721,NA
"LUX","TAXREV","TOT","PC_GDP","A",1989,33.927,NA
"LUX","TAXREV","TOT","PC_GDP","A",1990,33.493,NA
"LUX","TAXREV","TOT","PC_GDP","A",1991,31.481,NA
"LUX","TAXREV","TOT","PC_GDP","A",1992,32.219,NA
"LUX","TAXREV","TOT","PC_GDP","A",1993,34.221,NA
"LUX","TAXREV","TOT","PC_GDP","A",1994,34.71,NA
"LUX","TAXREV","TOT","PC_GDP","A",1995,34.85,NA
"LUX","TAXREV","TOT","PC_GDP","A",1996,35.063,NA
"LUX","TAXREV","TOT","PC_GDP","A",1997,36.457,NA
"LUX","TAXREV","TOT","PC_GDP","A",1998,37.325,NA
"LUX","TAXREV","TOT","PC_GDP","A",1999,36.184,NA
"LUX","TAXREV","TOT","PC_GDP","A",2000,36.92,NA
"LUX","TAXREV","TOT","PC_GDP","A",2001,37.451,NA
"LUX","TAXREV","TOT","PC_GDP","A",2002,37.35,NA
"LUX","TAXREV","TOT","PC_GDP","A",2003,37.477,NA
"LUX","TAXREV","TOT","PC_GDP","A",2004,36.548,NA
"LUX","TAXREV","TOT","PC_GDP","A",2005,37.788,NA
"LUX","TAXREV","TOT","PC_GDP","A",2006,35.723,NA
"LUX","TAXREV","TOT","PC_GDP","A",2007,36.084,NA
"LUX","TAXREV","TOT","PC_GDP","A",2008,36.65,NA
"LUX","TAXREV","TOT","PC_GDP","A",2009,38.201,NA
"LUX","TAXREV","TOT","PC_GDP","A",2010,37.397,NA
"LUX","TAXREV","TOT","PC_GDP","A",2011,37.042,NA
